a,b,c,d,e,f,g,h,i,j,k
4260,2130,100,y,0,ON,0,OFF,0,signal,1
4261,2130.5,100,y,0,ON,0,OFF,0,signal,1
4262,2131,100,y,0,ON,0,OFF,0,signal,1
4263,2131.5,100,y,0,ON,0,OFF,0,signal,1
4264,2132,100,y,0,ON,0,OFF,0,signal,1
4265,2132.5,100,y,0,ON,0,OFF,0,signal,1
4266,2133,100,y,0,ON,0,OFF,0,signal,1
4267,2133.5,100,y,0,ON,0,OFF,0,signal,1
4268,2134,100,y,0,ON,0,OFF,0,signal,1
4269,2134.5,100,y,0,ON,0,OFF,0,signal,1
4270,2135,100,y,0,ON,0,OFF,0,signal,1
4271,2135.5,100,y,0,ON,0,OFF,0,signal,1
4272,2136,100,y,0,ON,0,OFF,0,signal,1
4273,2136.5,100,y,0,ON,0,OFF,0,signal,1
4274,2137,100,y,0,ON,0,OFF,0,signal,1
4275,2137.5,100,y,0,ON,0,OFF,0,signal,1
4276,2138,100,y,0,ON,0,OFF,0,signal,1
4277,2138.5,100,y,0,ON,0,OFF,0,signal,1
4278,2139,100,y,0,ON,0,OFF,0,signal,1
4279,2139.5,100,y,0,ON,0,OFF,0,signal,1
4280,2140,100,y,0,ON,0,OFF,0,signal,1
4281,2140.5,100,y,0,ON,0,OFF,0,signal,1
4282,2141,100,y,0,ON,0,OFF,0,signal,1
4283,2141.5,100,y,0,ON,0,OFF,0,signal,1
4284,2142,100,y,0,ON,0,OFF,0,signal,1
4285,2142.5,100,y,0,ON,0,OFF,0,signal,1
4286,2143,100,y,0,ON,0,OFF,0,signal,1
4287,2143.5,100,y,0,ON,0,OFF,0,signal,1
4288,2144,100,y,0,ON,0,OFF,0,signal,1
4289,2144.5,100,y,0,ON,0,OFF,0,signal,1
4290,2145,100,y,0,ON,0,OFF,0,signal,1
4291,2145.5,100,y,0,ON,0,OFF,0,signal,1
4292,2146,100,y,0,ON,0,OFF,0,signal,1
4293,2146.5,100,y,0,ON,0,OFF,0,signal,1
4294,2147,100,y,0,ON,0,OFF,0,signal,1
4295,2147.5,100,y,0,ON,0,OFF,0,signal,1
4296,2148,100,y,0,ON,0,OFF,0,signal,1
4297,2148.5,100,y,0,ON,0,OFF,0,signal,1
4298,2149,100,y,0,ON,0,OFF,0,signal,1
4299,2149.5,100,y,0,ON,0,OFF,0,signal,1
4300,2150,100,y,0,ON,0,OFF,0,signal,1
4301,2150.5,100,y,0,ON,0,OFF,0,signal,1
4302,2151,100,y,0,ON,0,OFF,0,signal,1
4303,2151.5,100,y,0,ON,0,OFF,0,signal,1
4304,2152,100,y,0,ON,0,OFF,0,signal,1
4305,2152.5,100,y,0,ON,0,OFF,0,signal,1
4306,2153,100,y,0,ON,0,OFF,0,signal,1
4307,2153.5,100,y,0,ON,0,OFF,0,signal,1
4308,2154,100,y,0,ON,0,OFF,0,signal,1
4309,2154.5,100,y,0,ON,0,OFF,0,signal,1
4310,2155,100,y,0,ON,0,OFF,0,signal,1
4311,2155.5,100,y,0,ON,0,OFF,0,signal,1
4312,2156,100,y,0,ON,0,OFF,0,signal,1
4313,2156.5,100,y,0,ON,0,OFF,0,signal,1
4314,2157,100,y,0,ON,0,OFF,0,signal,1
4315,2157.5,100,y,0,ON,0,OFF,0,signal,1
4316,2158,100,y,0,ON,0,OFF,0,signal,1
4317,2158.5,100,y,0,ON,0,OFF,0,signal,1
4318,2159,100,y,0,ON,0,OFF,0,signal,1
4319,2159.5,100,y,0,ON,0,OFF,0,signal,1
4320,2160,100,y,0,ON,0,OFF,0,signal,1
4321,2160.5,100,y,0,ON,0,OFF,0,signal,1
4322,2161,100,y,0,ON,0,OFF,0,signal,1
4323,2161.5,100,y,0,ON,0,OFF,0,signal,1
4324,2162,100,y,0,ON,0,OFF,0,signal,1
4325,2162.5,100,y,0,ON,0,OFF,0,signal,1
4326,2163,100,y,0,ON,0,OFF,0,signal,1
4327,2163.5,100,y,0,ON,0,OFF,0,signal,1
4328,2164,100,y,0,ON,0,OFF,0,signal,1
4329,2164.5,100,y,0,ON,0,OFF,0,signal,1
4330,2165,100,y,0,ON,0,OFF,0,signal,1
4331,2165.5,100,y,0,ON,0,OFF,0,signal,1
4332,2166,100,y,0,ON,0,OFF,0,signal,1
4333,2166.5,100,y,0,ON,0,OFF,0,signal,1
4334,2167,100,y,0,ON,0,OFF,0,signal,1
4335,2167.5,100,y,0,ON,0,OFF,0,signal,1
4336,2168,100,y,0,ON,0,OFF,0,signal,1
4337,2168.5,100,y,0,ON,0,OFF,0,signal,1
4338,2169,100,y,0,ON,0,OFF,0,signal,1
4339,2169.5,100,y,0,ON,0,OFF,0,signal,1
4340,2170,100,y,0,ON,0,OFF,0,signal,1
4341,2170.5,100,y,0,ON,0,OFF,0,signal,1
4342,2171,100,y,0,ON,0,OFF,0,signal,1
4343,2171.5,100,y,0,ON,0,OFF,0,signal,1
4344,2172,100,y,0,ON,0,OFF,0,signal,1
4345,2172.5,100,y,0,ON,0,OFF,0,signal,1
4346,2173,100,y,0,ON,0,OFF,0,signal,1
4347,2173.5,100,y,0,ON,0,OFF,0,signal,1
4348,2174,100,y,0,ON,0,OFF,0,signal,1
4349,2174.5,100,y,0,ON,0,OFF,0,signal,1
4350,2175,100,y,0,ON,0,OFF,0,signal,1
4351,2175.5,100,y,0,ON,0,OFF,0,signal,1
4352,2176,100,y,0,ON,0,OFF,0,signal,1
4353,2176.5,100,y,0,ON,0,OFF,0,signal,1
4354,2177,100,y,0,ON,0,OFF,0,signal,1
4355,2177.5,100,y,0,ON,0,OFF,0,signal,1
4356,2178,100,y,0,ON,0,OFF,0,signal,1
4357,2178.5,100,y,0,ON,0,OFF,0,signal,1
4358,2179,100,y,0,ON,0,OFF,0,signal,1
4359,2179.5,100,y,0,ON,0,OFF,0,signal,1
4360,2180,100,y,0,ON,0,OFF,0,signal,1
4361,2180.5,100,y,0,ON,0,OFF,0,signal,1
4362,2181,100,y,0,ON,0,OFF,0,signal,1
4363,2181.5,100,y,0,ON,0,OFF,0,signal,1
4364,2182,100,y,0,ON,0,OFF,0,signal,1
4365,2182.5,100,y,0,ON,0,OFF,0,signal,1
4366,2183,100,y,0,ON,0,OFF,0,signal,1
4367,2183.5,100,y,0,ON,0,OFF,0,signal,1
4368,2184,100,y,0,ON,0,OFF,0,signal,1
4369,2184.5,100,y,0,ON,0,OFF,0,signal,1
4370,2185,100,y,0,ON,0,OFF,0,signal,1
4371,2185.5,100,y,0,ON,0,OFF,0,signal,1
4372,2186,100,y,0,ON,0,OFF,0,signal,1
4373,2186.5,100,y,0,ON,0,OFF,0,signal,1
4374,2187,100,y,0,ON,0,OFF,0,signal,1
4375,2187.5,100,y,0,ON,0,OFF,0,signal,1
4376,2188,100,y,0,ON,0,OFF,0,signal,1
4377,2188.5,100,y,0,ON,0,OFF,0,signal,1
4378,2189,100,y,0,ON,0,OFF,0,signal,1
4379,2189.5,100,y,0,ON,0,OFF,0,signal,1
4380,2190,100,y,0,ON,0,OFF,0,signal,1
4381,2190.5,100,y,0,ON,0,OFF,0,signal,1
4382,2191,100,y,0,ON,0,OFF,0,signal,1
4383,2191.5,100,y,0,ON,0,OFF,0,signal,1
4384,2192,100,y,0,ON,0,OFF,0,signal,1
4385,2192.5,100,y,0,ON,0,OFF,0,signal,1
4386,2193,100,y,0,ON,0,OFF,0,signal,1
4387,2193.5,100,y,0,ON,0,OFF,0,signal,1
4388,2194,100,y,0,ON,0,OFF,0,signal,1
4389,2194.5,100,y,0,ON,0,OFF,0,signal,1
4390,2195,100,y,0,ON,0,OFF,0,signal,1
4391,2195.5,100,y,0,ON,0,OFF,0,signal,1
4392,2196,100,y,0,ON,0,OFF,0,signal,1
4393,2196.5,100,y,0,ON,0,OFF,0,signal,1
4394,2197,100,y,0,ON,0,OFF,0,signal,1
4395,2197.5,100,y,0,ON,0,OFF,0,signal,1
4396,2198,100,y,0,ON,0,OFF,0,signal,1
4397,2198.5,100,y,0,ON,0,OFF,0,signal,1
4398,2199,100,y,0,ON,0,OFF,0,signal,1
4399,2199.5,100,y,0,ON,0,OFF,0,signal,1
4400,2200,100,y,0,ON,0,OFF,0,signal,1
4401,2200.5,100,y,0,ON,0,OFF,0,signal,1
4402,2201,100,y,0,ON,0,OFF,0,signal,1
4403,2201.5,100,y,0,ON,0,OFF,0,signal,1
4404,2202,100,y,0,ON,0,OFF,0,signal,1
4405,2202.5,100,y,0,ON,0,OFF,0,signal,1
4406,2203,100,y,0,ON,0,OFF,0,signal,1
4407,2203.5,100,y,0,ON,0,OFF,0,signal,1
4408,2204,100,y,0,ON,0,OFF,0,signal,1
4409,2204.5,100,y,0,ON,0,OFF,0,signal,1
4410,2205,100,y,0,ON,0,OFF,0,signal,1
4411,2205.5,100,y,0,ON,0,OFF,0,signal,1
4412,2206,100,y,0,ON,0,OFF,0,signal,1
4413,2206.5,100,y,0,ON,0,OFF,0,signal,1
4414,2207,100,y,0,ON,0,OFF,0,signal,1
4415,2207.5,100,y,0,ON,0,OFF,0,signal,1
4416,2208,100,y,0,ON,0,OFF,0,signal,1
4417,2208.5,100,y,0,ON,0,OFF,0,signal,1
4418,2209,100,y,0,ON,0,OFF,0,signal,1
4419,2209.5,100,y,0,ON,0,OFF,0,signal,1
4420,2210,100,y,0,ON,0,OFF,0,signal,1
4421,2210.5,100,y,0,ON,0,OFF,0,signal,1
4422,2211,100,y,0,ON,0,OFF,0,signal,1
4423,2211.5,100,y,0,ON,0,OFF,0,signal,1
4424,2212,100,y,0,ON,0,OFF,0,signal,1
4425,2212.5,100,y,0,ON,0,OFF,0,signal,1
4426,2213,100,y,0,ON,0,OFF,0,signal,1
4427,2213.5,100,y,0,ON,0,OFF,0,signal,1
4428,2214,100,y,0,ON,0,OFF,0,signal,1
4429,2214.5,100,y,0,ON,0,OFF,0,signal,1
4430,2215,100,y,0,ON,0,OFF,0,signal,1
4431,2215.5,100,y,0,ON,0,OFF,0,signal,1
4432,2216,100,y,0,ON,0,OFF,0,signal,1
4433,2216.5,100,y,0,ON,0,OFF,0,signal,1
4434,2217,100,y,0,ON,0,OFF,0,signal,1
4435,2217.5,100,y,0,ON,0,OFF,0,signal,1
4436,2218,100,y,0,ON,0,OFF,0,signal,1
4437,2218.5,100,y,0,ON,0,OFF,0,signal,1
4438,2219,100,y,0,ON,0,OFF,0,signal,1
4439,2219.5,100,y,0,ON,0,OFF,0,signal,1
4440,2220,100,y,0,ON,0,OFF,0,signal,1
4441,2220.5,100,y,0,ON,0,OFF,0,signal,1
4442,2221,100,y,0,ON,0,OFF,0,signal,1
4443,2221.5,100,y,0,ON,0,OFF,0,signal,1
4444,2222,100,y,0,ON,0,OFF,0,signal,1
4445,2222.5,100,y,0,ON,0,OFF,0,signal,1
4446,2223,100,y,0,ON,0,OFF,0,signal,1
4447,2223.5,100,y,0,ON,0,OFF,0,signal,1
4448,2224,100,y,0,ON,0,OFF,0,signal,1
4449,2224.5,100,y,0,ON,0,OFF,0,signal,1
4450,2225,100,y,0,ON,0,OFF,0,signal,1
4451,2225.5,100,y,0,ON,0,OFF,0,signal,1
4452,2226,100,y,0,ON,0,OFF,0,signal,1
4453,2226.5,100,y,0,ON,0,OFF,0,signal,1
4454,2227,100,y,0,ON,0,OFF,0,signal,1
4455,2227.5,100,y,0,ON,0,OFF,0,signal,1
4456,2228,100,y,0,ON,0,OFF,0,signal,1
4457,2228.5,100,y,0,ON,0,OFF,0,signal,1
4458,2229,100,y,0,ON,0,OFF,0,signal,1
4459,2229.5,100,y,0,ON,0,OFF,0,signal,1
4460,2230,100,y,0,ON,0,OFF,0,signal,1
4461,2230.5,100,y,0,ON,0,OFF,0,signal,1
4462,2231,100,y,0,ON,0,OFF,0,signal,1
4463,2231.5,100,y,0,ON,0,OFF,0,signal,1
4464,2232,100,y,0,ON,0,OFF,0,signal,1
4465,2232.5,100,y,0,ON,0,OFF,0,signal,1
4466,2233,100,y,0,ON,0,OFF,0,signal,1
4467,2233.5,100,y,0,ON,0,OFF,0,signal,1
4468,2234,100,y,0,ON,0,OFF,0,signal,1
4469,2234.5,100,y,0,ON,0,OFF,0,signal,1
4470,2235,100,y,0,ON,0,OFF,0,signal,1
4471,2235.5,100,y,0,ON,0,OFF,0,signal,1
4472,2236,100,y,0,ON,0,OFF,0,signal,1
4473,2236.5,100,y,0,ON,0,OFF,0,signal,1
4474,2237,100,y,0,ON,0,OFF,0,signal,1
4475,2237.5,100,y,0,ON,0,OFF,0,signal,1
4476,2238,100,y,0,ON,0,OFF,0,signal,1
4477,2238.5,100,y,0,ON,0,OFF,0,signal,1
4478,2239,100,y,0,ON,0,OFF,0,signal,1
4479,2239.5,100,y,0,ON,0,OFF,0,signal,1
4480,2240,100,y,0,ON,0,OFF,0,signal,1
4481,2240.5,100,y,0,ON,0,OFF,0,signal,1
4482,2241,100,y,0,ON,0,OFF,0,signal,1
4483,2241.5,100,y,0,ON,0,OFF,0,signal,1
4484,2242,100,y,0,ON,0,OFF,0,signal,1
4485,2242.5,100,y,0,ON,0,OFF,0,signal,1
4486,2243,100,y,0,ON,0,OFF,0,signal,1
4487,2243.5,100,y,0,ON,0,OFF,0,signal,1
4488,2244,100,y,0,ON,0,OFF,0,signal,1
4489,2244.5,100,y,0,ON,0,OFF,0,signal,1
4490,2245,100,y,0,ON,0,OFF,0,signal,1
4491,2245.5,100,y,0,ON,0,OFF,0,signal,1
4492,2246,100,y,0,ON,0,OFF,0,signal,1
4493,2246.5,100,y,0,ON,0,OFF,0,signal,1
4494,2247,100,y,0,ON,0,OFF,0,signal,1
4495,2247.5,100,y,0,ON,0,OFF,0,signal,1
4496,2248,100,y,0,ON,0,OFF,0,signal,1
4497,2248.5,100,y,0,ON,0,OFF,0,signal,1
4498,2249,100,y,0,ON,0,OFF,0,signal,1
4499,2249.5,100,y,0,ON,0,OFF,0,signal,1
4500,2250,100,y,0,ON,0,OFF,0,signal,1
4501,2250.5,100,y,0,ON,0,OFF,0,signal,1
4502,2251,100,y,0,ON,0,OFF,0,signal,1
4503,2251.5,100,y,0,ON,0,OFF,0,signal,1
4504,2252,100,y,0,ON,0,OFF,0,signal,1
4505,2252.5,100,y,0,ON,0,OFF,0,signal,1
4506,2253,100,y,0,ON,0,OFF,0,signal,1
4507,2253.5,100,y,0,ON,0,OFF,0,signal,1
4508,2254,100,y,0,ON,0,OFF,0,signal,1
4509,2254.5,100,y,0,ON,0,OFF,0,signal,1
4510,2255,100,y,0,ON,0,OFF,0,signal,1
4511,2255.5,100,y,0,ON,0,OFF,0,signal,1
4512,2256,100,y,0,ON,0,OFF,0,signal,1
4513,2256.5,100,y,0,ON,0,OFF,0,signal,1
4514,2257,100,y,0,ON,0,OFF,0,signal,1
4515,2257.5,100,y,0,ON,0,OFF,0,signal,1
4516,2258,100,y,0,ON,0,OFF,0,signal,1
4517,2258.5,100,y,0,ON,0,OFF,0,signal,1
4518,2259,100,y,0,ON,0,OFF,0,signal,1
4519,2259.5,100,y,0,ON,0,OFF,0,signal,1
4520,2260,100,y,0,ON,0,OFF,0,signal,1
4521,2260.5,100,y,0,ON,0,OFF,0,signal,1
4522,2261,100,y,0,ON,0,OFF,0,signal,1
4523,2261.5,100,y,0,ON,0,OFF,0,signal,1
4524,2262,100,y,0,ON,0,OFF,0,signal,1
4525,2262.5,100,y,0,ON,0,OFF,0,signal,1
4526,2263,100,y,0,ON,0,OFF,0,signal,1
4527,2263.5,100,y,0,ON,0,OFF,0,signal,1
4528,2264,100,y,0,ON,0,OFF,0,signal,1
4529,2264.5,100,y,0,ON,0,OFF,0,signal,1
4530,2265,100,y,0,ON,0,OFF,0,signal,1
4531,2265.5,100,y,0,ON,0,OFF,0,signal,1
4532,2266,100,y,0,ON,0,OFF,0,signal,1
4533,2266.5,100,y,0,ON,0,OFF,0,signal,1
4534,2267,100,y,0,ON,0,OFF,0,signal,1
4535,2267.5,100,y,0,ON,0,OFF,0,signal,1
4536,2268,100,y,0,ON,0,OFF,0,signal,1
4537,2268.5,100,y,0,ON,0,OFF,0,signal,1
4538,2269,100,y,0,ON,0,OFF,0,signal,1
4539,2269.5,100,y,0,ON,0,OFF,0,signal,1
4540,2270,100,y,0,ON,0,OFF,0,signal,1
4541,2270.5,100,y,0,ON,0,OFF,0,signal,1
4542,2271,100,y,0,ON,0,OFF,0,signal,1
4543,2271.5,100,y,0,ON,0,OFF,0,signal,1
4544,2272,100,y,0,ON,0,OFF,0,signal,1
4545,2272.5,100,y,0,ON,0,OFF,0,signal,1
4546,2273,100,y,0,ON,0,OFF,0,signal,1
4547,2273.5,100,y,0,ON,0,OFF,0,signal,1
4548,2274,100,y,0,ON,0,OFF,0,signal,1
4549,2274.5,100,y,0,ON,0,OFF,0,signal,1
4550,2275,100,y,0,ON,0,OFF,0,signal,1
4551,2275.5,100,y,0,ON,0,OFF,0,signal,1
4552,2276,100,y,0,ON,0,OFF,0,signal,1
4553,2276.5,100,y,0,ON,0,OFF,0,signal,1
4554,2277,100,y,0,ON,0,OFF,0,signal,1
4555,2277.5,100,y,0,ON,0,OFF,0,signal,1
4556,2278,100,y,0,ON,0,OFF,0,signal,1
4557,2278.5,100,y,0,ON,0,OFF,0,signal,1
4558,2279,100,y,0,ON,0,OFF,0,signal,1
4559,2279.5,100,y,0,ON,0,OFF,0,signal,1
4560,2280,100,y,0,ON,0,OFF,0,signal,1
4561,2280.5,100,y,0,ON,0,OFF,0,signal,1
4562,2281,100,y,0,ON,0,OFF,0,signal,1
4563,2281.5,100,y,0,ON,0,OFF,0,signal,1
4564,2282,100,y,0,ON,0,OFF,0,signal,1
4565,2282.5,100,y,0,ON,0,OFF,0,signal,1
4566,2283,100,y,0,ON,0,OFF,0,signal,1
4567,2283.5,100,y,0,ON,0,OFF,0,signal,1
4568,2284,100,y,0,ON,0,OFF,0,signal,1
4569,2284.5,100,y,0,ON,0,OFF,0,signal,1
4570,2285,100,y,0,ON,0,OFF,0,signal,1
4571,2285.5,100,y,0,ON,0,OFF,0,signal,1
4572,2286,100,y,0,ON,0,OFF,0,signal,1
4573,2286.5,100,y,0,ON,0,OFF,0,signal,1
4574,2287,100,y,0,ON,0,OFF,0,signal,1
4575,2287.5,100,y,0,ON,0,OFF,0,signal,1
4576,2288,100,y,0,ON,0,OFF,0,signal,1
4577,2288.5,100,y,0,ON,0,OFF,0,signal,1
4578,2289,100,y,0,ON,0,OFF,0,signal,1
4579,2289.5,100,y,0,ON,0,OFF,0,signal,1
4580,2290,100,y,0,ON,0,OFF,0,signal,1
4581,2290.5,100,y,0,ON,0,OFF,0,signal,1
4582,2291,100,y,0,ON,0,OFF,0,signal,1
4583,2291.5,100,y,0,ON,0,OFF,0,signal,1
4584,2292,100,y,0,ON,0,OFF,0,signal,1
4585,2292.5,100,y,0,ON,0,OFF,0,signal,1
4586,2293,100,y,0,ON,0,OFF,0,signal,1
4587,2293.5,100,y,0,ON,0,OFF,0,signal,1
4588,2294,100,y,0,ON,0,OFF,0,signal,1
4589,2294.5,100,y,0,ON,0,OFF,0,signal,1
4590,2295,100,y,0,ON,0,OFF,0,signal,1
4591,2295.5,100,y,0,ON,0,OFF,0,signal,1
4592,2296,100,y,0,ON,0,OFF,0,signal,1
4593,2296.5,100,y,0,ON,0,OFF,0,signal,1
4594,2297,100,y,0,ON,0,OFF,0,signal,1
4595,2297.5,100,y,0,ON,0,OFF,0,signal,1
4596,2298,100,y,0,ON,0,OFF,0,signal,1
4597,2298.5,100,y,0,ON,0,OFF,0,signal,1
4598,2299,100,y,0,ON,0,OFF,0,signal,1
4599,2299.5,100,y,0,ON,0,OFF,0,signal,1
4600,2300,100,y,0,ON,0,OFF,0,signal,1
4601,2300.5,100,y,0,ON,0,OFF,0,signal,1
4602,2301,100,y,0,ON,0,OFF,0,signal,1
4603,2301.5,100,y,0,ON,0,OFF,0,signal,1
4604,2302,100,y,0,ON,0,OFF,0,signal,1
4605,2302.5,100,y,0,ON,0,OFF,0,signal,1
4606,2303,100,y,0,ON,0,OFF,0,signal,1
4607,2303.5,100,y,0,ON,0,OFF,0,signal,1
4608,2304,100,y,0,ON,0,OFF,0,signal,1
4609,2304.5,100,y,0,ON,0,OFF,0,signal,1
4610,2305,100,y,0,ON,0,OFF,0,signal,1
4611,2305.5,100,y,0,ON,0,OFF,0,signal,1
4612,2306,100,y,0,ON,0,OFF,0,signal,1
4613,2306.5,100,y,0,ON,0,OFF,0,signal,1
4614,2307,100,y,0,ON,0,OFF,0,signal,1
4615,2307.5,100,y,0,ON,0,OFF,0,signal,1
4616,2308,100,y,0,ON,0,OFF,0,signal,1
4617,2308.5,100,y,0,ON,0,OFF,0,signal,1
4618,2309,100,y,0,ON,0,OFF,0,signal,1
4619,2309.5,100,y,0,ON,0,OFF,0,signal,1
4620,2310,100,y,0,ON,0,OFF,0,signal,1
4621,2310.5,100,y,0,ON,0,OFF,0,signal,1
4622,2311,100,y,0,ON,0,OFF,0,signal,1
4623,2311.5,100,y,0,ON,0,OFF,0,signal,1
4624,2312,100,y,0,ON,0,OFF,0,signal,1
4625,2312.5,100,y,0,ON,0,OFF,0,signal,1
4626,2313,100,y,0,ON,0,OFF,0,signal,1
4627,2313.5,100,y,0,ON,0,OFF,0,signal,1
4628,2314,100,y,0,ON,0,OFF,0,signal,1
4629,2314.5,100,y,0,ON,0,OFF,0,signal,1
4630,2315,100,y,0,ON,0,OFF,0,signal,1
4631,2315.5,100,y,0,ON,0,OFF,0,signal,1
4632,2316,100,y,0,ON,0,OFF,0,signal,1
4633,2316.5,100,y,0,ON,0,OFF,0,signal,1
4634,2317,100,y,0,ON,0,OFF,0,signal,1
4635,2317.5,100,y,0,ON,0,OFF,0,signal,1
4636,2318,100,y,0,ON,0,OFF,0,signal,1
4637,2318.5,100,y,0,ON,0,OFF,0,signal,1
4638,2319,100,y,0,ON,0,OFF,0,signal,1
4639,2319.5,100,y,0,ON,0,OFF,0,signal,1
4640,2320,100,y,0,ON,0,OFF,0,signal,1
4641,2320.5,100,y,0,ON,0,OFF,0,signal,1
4642,2321,100,y,0,ON,0,OFF,0,signal,1
4643,2321.5,100,y,0,ON,0,OFF,0,signal,1
4644,2322,100,y,0,ON,0,OFF,0,signal,1
4645,2322.5,100,y,0,ON,0,OFF,0,signal,1
4646,2323,100,y,0,ON,0,OFF,0,signal,1
4647,2323.5,100,y,0,ON,0,OFF,0,signal,1
4648,2324,100,y,0,ON,0,OFF,0,signal,1
4649,2324.5,100,y,0,ON,0,OFF,0,signal,1
4650,2325,100,y,0,ON,0,OFF,0,signal,1
4651,2325.5,100,y,0,ON,0,OFF,0,signal,1
4652,2326,100,y,0,ON,0,OFF,0,signal,1
4653,2326.5,100,y,0,ON,0,OFF,0,signal,1
4654,2327,100,y,0,ON,0,OFF,0,signal,1
4655,2327.5,100,y,0,ON,0,OFF,0,signal,1
4656,2328,100,y,0,ON,0,OFF,0,signal,1
4657,2328.5,100,y,0,ON,0,OFF,0,signal,1
4658,2329,100,y,0,ON,0,OFF,0,signal,1
4659,2329.5,100,y,0,ON,0,OFF,0,signal,1
4660,2330,100,y,0,ON,0,OFF,0,signal,1
4661,2330.5,100,y,0,ON,0,OFF,0,signal,1
4662,2331,100,y,0,ON,0,OFF,0,signal,1
4663,2331.5,100,y,0,ON,0,OFF,0,signal,1
4664,2332,100,y,0,ON,0,OFF,0,signal,1
4665,2332.5,100,y,0,ON,0,OFF,0,signal,1
4666,2333,100,y,0,ON,0,OFF,0,signal,1
4667,2333.5,100,y,0,ON,0,OFF,0,signal,1
4668,2334,100,y,0,ON,0,OFF,0,signal,1
4669,2334.5,100,y,0,ON,0,OFF,0,signal,1
4670,2335,100,y,0,ON,0,OFF,0,signal,1
4671,2335.5,100,y,0,ON,0,OFF,0,signal,1
4672,2336,100,y,0,ON,0,OFF,0,signal,1
4673,2336.5,100,y,0,ON,0,OFF,0,signal,1
4674,2337,100,y,0,ON,0,OFF,0,signal,1
4675,2337.5,100,y,0,ON,0,OFF,0,signal,1
4676,2338,100,y,0,ON,0,OFF,0,signal,1
4677,2338.5,100,y,0,ON,0,OFF,0,signal,1
4678,2339,100,y,0,ON,0,OFF,0,signal,1
4679,2339.5,100,y,0,ON,0,OFF,0,signal,1
4680,2340,100,y,0,ON,0,OFF,0,signal,1
4681,2340.5,100,y,0,ON,0,OFF,0,signal,1
4682,2341,100,y,0,ON,0,OFF,0,signal,1
4683,2341.5,100,y,0,ON,0,OFF,0,signal,1
4684,2342,100,y,0,ON,0,OFF,0,signal,1
4685,2342.5,100,y,0,ON,0,OFF,0,signal,1
4686,2343,100,y,0,ON,0,OFF,0,signal,1
4687,2343.5,100,y,0,ON,0,OFF,0,signal,1
4688,2344,100,y,0,ON,0,OFF,0,signal,1
4689,2344.5,100,y,0,ON,0,OFF,0,signal,1
4690,2345,100,y,0,ON,0,OFF,0,signal,1
4691,2345.5,100,y,0,ON,0,OFF,0,signal,1
4692,2346,100,y,0,ON,0,OFF,0,signal,1
4693,2346.5,100,y,0,ON,0,OFF,0,signal,1
4694,2347,100,y,0,ON,0,OFF,0,signal,1
4695,2347.5,100,y,0,ON,0,OFF,0,signal,1
4696,2348,100,y,0,ON,0,OFF,0,signal,1
4697,2348.5,100,y,0,ON,0,OFF,0,signal,1
4698,2349,100,y,0,ON,0,OFF,0,signal,1
4699,2349.5,100,y,0,ON,0,OFF,0,signal,1
4700,2350,100,y,0,ON,0,OFF,0,signal,1
4701,2350.5,100,y,0,ON,0,OFF,0,signal,1
4702,2351,100,y,0,ON,0,OFF,0,signal,1
4703,2351.5,100,y,0,ON,0,OFF,0,signal,1
4704,2352,100,y,0,ON,0,OFF,0,signal,1
4705,2352.5,100,y,0,ON,0,OFF,0,signal,1
4706,2353,100,y,0,ON,0,OFF,0,signal,1
4707,2353.5,100,y,0,ON,0,OFF,0,signal,1
4708,2354,100,y,0,ON,0,OFF,0,signal,1
4709,2354.5,100,y,0,ON,0,OFF,0,signal,1
4710,2355,100,y,0,ON,0,OFF,0,signal,1
4711,2355.5,100,y,0,ON,0,OFF,0,signal,1
4712,2356,100,y,0,ON,0,OFF,0,signal,1
4713,2356.5,100,y,0,ON,0,OFF,0,signal,1
4714,2357,100,y,0,ON,0,OFF,0,signal,1
4715,2357.5,100,y,0,ON,0,OFF,0,signal,1
4716,2358,100,y,0,ON,0,OFF,0,signal,1
4717,2358.5,100,y,0,ON,0,OFF,0,signal,1
4718,2359,100,y,0,ON,0,OFF,0,signal,1
4719,2359.5,100,y,0,ON,0,OFF,0,signal,1
4720,2360,100,y,0,ON,0,OFF,0,signal,1
4721,2360.5,100,y,0,ON,0,OFF,0,signal,1
4722,2361,100,y,0,ON,0,OFF,0,signal,1
4723,2361.5,100,y,0,ON,0,OFF,0,signal,1
4724,2362,100,y,0,ON,0,OFF,0,signal,1
4725,2362.5,100,y,0,ON,0,OFF,0,signal,1
4726,2363,100,y,0,ON,0,OFF,0,signal,1
4727,2363.5,100,y,0,ON,0,OFF,0,signal,1
4728,2364,100,y,0,ON,0,OFF,0,signal,1
4729,2364.5,100,y,0,ON,0,OFF,0,signal,1
4730,2365,100,y,0,ON,0,OFF,0,signal,1
4731,2365.5,100,y,0,ON,0,OFF,0,signal,1
4732,2366,100,y,0,ON,0,OFF,0,signal,1
4733,2366.5,100,y,0,ON,0,OFF,0,signal,1
4734,2367,100,y,0,ON,0,OFF,0,signal,1
4735,2367.5,100,y,0,ON,0,OFF,0,signal,1
4736,2368,100,y,0,ON,0,OFF,0,signal,1
4737,2368.5,100,y,0,ON,0,OFF,0,signal,1
4738,2369,100,y,0,ON,0,OFF,0,signal,1
4739,2369.5,100,y,0,ON,0,OFF,0,signal,1
4740,2370,100,y,0,ON,0,OFF,0,signal,1
4741,2370.5,100,y,0,ON,0,OFF,0,signal,1
